0.464,0.492,0,0.231,0.44,0,0.335
0.352,0.35,0.5,0.174,0.439,0.5,0.383
0.499,0.031,0,0.413,0.113,0.5,0.354
0.321,0.298,0.5,0.157,0.479,0.5,0.389
0.479,0.75,0,0.584,0.182,0,0.292
0.214,0.408,0,0.505,0.479,0,0.291
0.007,0.166,0.5,0.19,0.052,0.5,0.465
0.101,0.542,0,0.597,0.285,0,0.284
0.328,0.103,0,0.764,0.565,0.5,0.274
0.086,0.316,0.5,0.692,0.467,0,0.271
0.335,0.187,0.5,0.181,0.262,0.5,0.408
0.576,0.234,0,0.13,0.276,0.5,0.396
0.184,0.31,0.5,0.213,0.342,0.5,0.397
0.178,0.052,0.5,0.022,0.597,0.5,0.447
0.043,0.641,0.5,0.296,0.11,0.5,0.394
0.583,0.163,0.5,0.162,0.333,0.5,0.389
0.472,0.346,0.5,0.148,0.605,0,0.345
0.455,0.549,0,0.209,0.024,0,0.368
0.445,0.398,0.5,0.147,0.543,0,0.348
0.014,0.501,0.5,0.283,0.152,0,0.369
0.307,0.276,0.5,0.238,0.736,0,0.325
0.267,0.143,0.5,0.293,0.373,0,0.348
0.271,0.296,0,0.629,0.363,0.5,0.293
0.367,0.114,0.5,0.248,0.322,0.5,0.382
0.193,0.55,0.5,0.369,0.637,0,0.3
0.02,0.442,0.5,0.524,0.153,0,0.312
0.229,0.627,0.5,0.299,0.489,0,0.319
0.3,0.496,0.5,0.438,0.314,0.5,0.322
0.559,0.284,0,0.036,0.732,0,0.36
0.043,0.526,0,0.505,0.126,0.5,0.328
0.318,0.224,0.5,0.349,0.256,0.5,0.358
0.032,0.45,0.5,0.038,0.604,0,0.399
0.136,0.113,0.5,0.26,0.508,0.5,0.377
0.063,0.205,0.5,0.125,0.506,0,0.39
0.276,0.052,0.5,0.483,0.415,0.5,0.322
0.478,0.23,0,0.435,0.61,0,0.305
0.122,0.153,0.5,0.111,0.559,0.5,0.421
0.601,0.012,0,0.486,0.143,0.5,0.339
0.231,0.785,0,0.261,0.468,0,0.319
0.397,0.348,0,0.344,0.673,0,0.308
0.629,0.127,0,0.021,0.485,0.5,0.41
0.516,0.541,0,0.6,0.358,0,0.291
0.48,0.451,0,0.596,0.272,0,0.297
0.392,0.695,0.5,0.359,0.349,0,0.312
0.271,0.765,0,0.518,0.092,0,0.3
0.311,0.415,0,0.269,0.147,0.5,0.376
0.678,0.281,0.5,0.172,0.205,0.5,0.388
0.616,0.676,0,0.506,0.466,0,0.295
0.207,0.207,0,0.365,0.202,0.5,0.361
0.64,0.059,0,0.563,0.662,0,0.302
0.594,0.295,0,0.37,0.212,0.5,0.343
0.409,0.255,0,0.271,0.454,0,0.336
0.239,0.145,0,0.152,0.494,0.5,0.394
0.134,0.259,0.5,0.294,0.162,0.5,0.396
0.068,0.387,0.5,0.385,0.364,0,0.325
0.288,0.338,0,0.564,0.49,0,0.287
0.392,0.044,0,0.592,0.647,0,0.29
0.485,0.489,0.5,0.329,0.532,0,0.313
0.222,0.424,0.5,0.007,0.388,0,0.415
0.226,0.195,0,0.313,0.5,0,0.329
0.316,0.469,0.5,0.369,0.25,0,0.327
0.067,0.263,0.5,0.209,0.042,0.5,0.448
0.236,0.395,0.5,0.18,0.114,0.5,0.425
0.295,0.544,0,0.761,0.4,0,0.267
0.316,0.387,0.5,0.131,0.491,0,0.363
0.109,0.487,0,0.695,0.125,0.5,0.291
0.344,0.662,0,0.571,0.383,0,0.283
0.156,0.051,0.5,0.048,0.359,0.5,0.468
0.232,0.387,0.5,0.055,0.435,0.5,0.434
0.351,0.241,0,0.175,0.479,0.5,0.377
0.21,0.302,0.5,0.358,0.209,0.5,0.363
0.09,0.01,0,0.828,0.233,0.5,0.283
0.094,0.207,0.5,0.321,0.119,0.5,0.398
0.057,0.53,0.5,0.438,0.008,0.5,0.362
0.461,0.7,0,0.412,0.373,0,0.304
0.254,0.341,0.5,0.23,0.105,0.5,0.409
0.383,0.369,0,0.523,0.243,0.5,0.313
0.292,0.437,0.5,0.329,0.002,0.5,0.381
0.448,0.724,0,0.347,0.265,0,0.318
0.609,0.216,0,0.428,0.253,0,0.328
0.355,0.396,0,0.645,0.217,0,0.292
0.191,0.567,0.5,0.027,0.255,0.5,0.463
0.37,0.433,0,0.441,0.348,0,0.309
0.349,0.083,0.5,0.295,0.341,0.5,0.369
0.678,0.03,0,0.271,0.107,0.5,0.381
0.266,0.433,0,0.498,0.028,0.5,0.332
0.231,0.165,0,0.512,0.669,0.5,0.296
0.25,0.21,0,0.544,0.003,0.5,0.334
0.346,0.007,0,0.695,0.468,0.5,0.289
0.471,0.071,0.5,0.138,0.27,0.5,0.415
0.319,0.336,0,0.36,0.35,0,0.324
0.063,0.421,0.5,0.286,0.556,0,0.331
0.287,0.179,0.5,0.072,0.138,0.5,0.466
0.46,0.68,0.5,0.132,0.352,0,0.355
0.384,0.323,0.5,0.325,0.192,0,0.344
0.485,0.323,0.5,0.165,0.31,0.5,0.39
0.358,0.426,0.5,0.167,0.205,0,0.375
0.257,0.679,0,0.607,0.376,0,0.277
0.582,0.132,0,0.411,0.288,0.5,0.337
0.493,0.286,0,0.079,0.778,0,0.349
0.646,0.453,0,0.459,0.425,0,0.31
0.452,0.226,0,0.38,0.514,0,0.317
0.44,0.398,0.5,0.3,0.522,0,0.321
0.123,0.33,0.5,0.286,0.223,0.5,0.39
0.254,0.597,0.5,0.197,0.736,0,0.324
0.342,0.352,0.5,0.475,0.682,0,0.289
0.434,0.123,0.5,0.077,0.272,0.5,0.435
0.022,0.672,0.5,0.371,0.423,0,0.314
0.392,0.467,0.5,0.149,0.192,0.5,0.408
0.246,0.36,0.5,0.533,0.036,0.5,0.33
0.069,0.58,0.5,0.548,0.11,0,0.304
0.447,0.398,0,0.116,0.37,0.5,0.391
0.245,0.196,0,0.359,0.422,0.5,0.342
0.891,0.214,0,0.604,0.306,0.5,0.316
0.291,0.232,0.5,0.102,0.48,0.5,0.413
0.013,0.14,0.5,0.421,0.065,0.5,0.382
0.14,0.144,0.5,0.154,0.136,0.5,0.454
0.278,0.194,0,0.332,0.176,0.5,0.368
0.205,0.575,0.5,0.151,0.184,0,0.386
0.352,0.646,0,0.392,0.342,0,0.308
0.407,0.228,0,0.201,0.361,0.5,0.378
0.157,0.382,0.5,0.147,0.202,0,0.399
0.55,0.053,0,0.436,0.192,0.5,0.342
0.362,0.127,0.5,0.425,0.547,0,0.311
0.441,0.409,0.5,0.263,0.281,0.5,0.365
0.383,0.222,0,0.479,0.16,0.5,0.332
0.215,0.238,0.5,0.504,0.518,0,0.297
0.52,0.232,0,0.385,0.592,0.5,0.319
0.263,0.458,0,0.688,0.281,0,0.28
0.488,0.212,0,0.312,0.332,0,0.339
0.233,0.827,0.5,0.038,0.173,0,0.41
0.192,0.388,0.5,0.215,0.553,0,0.343
0.674,0.099,0,0.252,0.116,0.5,0.381
0.002,0.243,0.5,0.365,0.115,0.5,0.391
0.474,0.459,0,0.404,0.238,0.5,0.33
0.112,0.359,0.5,0.445,0.275,0,0.319
0.106,0.175,0.5,0.296,0.438,0.5,0.372
0.565,0.235,0,0.497,0.205,0.5,0.325
0.652,0.115,0,0.197,0.012,0.5,0.403
0.593,0.534,0,0.212,0.357,0,0.342
1.115,0.631,0,0.583,0.191,0,0.326
0.495,0.415,0,0.298,0.337,0,0.333
0.028,0.559,0.5,0.03,0.142,0.5,0.495
0.185,0.27,0.5,0.104,0.392,0,0.394
0.542,0.538,0.5,0.296,0.252,0,0.333
0.473,0.167,0.5,0.296,0.36,0.5,0.357
0.349,0.534,0,0.561,0.311,0,0.292
0.241,0.179,0.5,0.428,0.019,0.5,0.366
0.189,0.422,0.5,0.015,0.306,0,0.425
0.367,0.595,0,0.497,0.701,0,0.279
0.284,0.184,0.5,0.275,0.467,0,0.341
0.047,0.578,0.5,0.093,0.113,0,0.429
0.497,0.175,0,0.576,0.35,0,0.304
0.301,0.512,0.5,0.534,0.117,0,0.306
0.302,0.262,0.5,0.324,0.317,0.5,0.358
0.433,0.516,0.5,0.118,0.017,0.5,0.432
0.233,0.084,0.5,0.253,0.433,0.5,0.38
0.125,0.424,0.5,0.291,0.451,0,0.336
0.195,0.298,0,0.548,0.459,0,0.29
0.096,0.393,0.5,0.707,0.35,0.5,0.276
0.258,0.302,0.5,0.287,0.061,0.5,0.397
0.342,0.495,0,0.484,0.162,0.5,0.321
0.182,0.445,0,0.681,0.305,0.5,0.284
0.269,0.385,0.5,0.212,0.01,0.5,0.423
0.448,0.335,0,0.373,0.2,0.5,0.344
0.499,0.169,0,0.03,0.143,0.5,0.448
0.619,0.551,0,0.064,0.218,0,0.38
0.533,0.056,0,0.735,0.491,0,0.289
0.231,0.103,0.5,0.363,0.251,0.5,0.365
0.283,0.426,0,0.849,0.399,0,0.263
0.1,0.26,0.5,0.315,0.36,0.5,0.371
0.108,0.197,0.5,0.271,0.296,0.5,0.394
0.479,0.419,0,0.405,0.41,0,0.313
0.15,0.3,0.5,0.104,0.582,0,0.376
0.469,0.369,0.5,0.143,0.242,0,0.374
0.298,0.307,0.5,0.13,0.402,0,0.376
0.202,0.165,0.5,0.351,0.282,0.5,0.365
0.248,0.096,0,0.493,0.126,0.5,0.34
0.107,0.633,0,0.584,0.146,0,0.291
0.247,0.348,0.5,0.043,0.49,0,0.393
0.304,0.565,0,0.547,0.119,0.5,0.311
0.112,0.446,0.5,0.334,0.342,0,0.334
0.361,0.468,0,0.474,0.278,0,0.307
0.293,0.093,0.5,0.173,0.256,0.5,0.419
0.245,0.456,0.5,0.491,0.078,0.5,0.332
0.379,0.618,0.5,0.223,0.276,0,0.347
0.598,0.32,0,0.232,0.15,0.5,0.376
0.124,0.375,0.5,0.016,0.098,0,0.459
0.618,0.101,0,0.457,0.167,0.5,0.339
0.123,0.01,0.5,0.257,0.646,0.5,0.369
0.454,0.077,0,0.519,0.357,0.5,0.317
0.044,0.472,0.5,0.041,0.647,0,0.392
0.388,0.399,0,0.533,0.403,0,0.296
0.373,0.075,0,0.351,0.377,0.5,0.348
0.457,0.361,0,0.117,0.517,0,0.357
0.19,0.406,0,0.458,0.464,0,0.298
0.664,0.497,0.5,0.099,0.752,0,0.335
0.296,0.472,0,0.326,0.252,0.5,0.351
0.48,0.204,0.5,0.221,0.562,0,0.339
0.338,0.395,0.5,0.128,0.24,0.5,0.418
0.313,0.378,0.5,0.447,0.42,0.5,0.316
0.355,0.348,0,0.807,0.316,0.5,0.275
0.287,0.394,0,0.45,0.112,0.5,0.337
0.676,0.554,0,0.552,0.289,0,0.305
0.065,0.13,0,0.495,0.324,0,0.312
0.326,0.434,0,0.445,0.168,0.5,0.331
0.738,0.366,0,0.542,0.288,0.5,0.313
0.603,0.521,0,0.27,0.005,0.5,0.369
0.177,0.22,0.5,0.014,0.333,0.5,0.474
0.265,0.205,0,0.454,0.151,0.5,0.341
0.455,0.271,0,0.177,0.408,0,0.356
0.619,0.1,0,0.602,0.133,0.5,0.32
0.635,0.482,0,0.451,0.665,0,0.298
0.111,0.015,0.5,0.304,0.834,0,0.321
0.049,0.452,0.5,0.481,0.331,0.5,0.323
0.117,0.226,0.5,0.125,0.352,0.5,0.437
0.3,0.245,0,0.339,0.736,0,0.307
0.544,0.294,0.5,0.069,0.185,0.5,0.43
0.055,0.373,0.5,0.312,0.086,0.5,0.401
0.627,0.228,0,0.331,0.706,0,0.317
0.469,0.453,0,0.519,0.228,0.5,0.312
0.341,0.212,0.5,0.362,0.666,0,0.31
0.335,0.51,0,0.602,0.194,0,0.293
0.099,0.493,0,0.355,0.074,0.5,0.37
0.295,0.481,0,0.618,0.682,0,0.269
0.462,0.054,0,0.364,0.391,0.5,0.343
0.473,0.258,0,0.62,0.32,0.5,0.3
0.138,0.779,0.5,0.456,0.031,0,0.318
0.106,0.588,0.5,0.031,0.417,0,0.408
0.47,0.351,0,0.213,0.157,0.5,0.384
0.1,0.487,0.5,0.522,0.554,0,0.283
0.09,0.334,0.5,0.177,0.329,0.5,0.419
0.175,0.131,0,0.519,0.557,0.5,0.304
0.773,0.181,0,0.382,0.625,0,0.322
0.51,0.389,0,0.443,0.368,0,0.312
0.465,0.197,0.5,0.13,0.467,0.5,0.392
0.364,0.431,0,0.622,0.4,0.5,0.288
0.211,0.226,0,0.551,0.303,0.5,0.311
0.154,0.164,0,0.509,0.023,0.5,0.346
0.067,0.057,0.5,0.202,0.116,0.5,0.451
0.497,0.086,0,0.553,0.266,0.5,0.318
0.395,0.537,0,0.508,0.03,0.5,0.323
0.216,0.303,0.5,0.353,0.315,0,0.334
0.364,0.134,0.5,0.294,0.493,0,0.336
0.13,0.454,0.5,0.393,0.223,0,0.33
0.27,0.347,0.5,0.459,0.626,0,0.293
0.307,0.105,0.5,0.103,0.476,0,0.385
0.379,0.239,0.5,0.08,0.18,0.5,0.445
0.003,0.236,0.5,0.346,0.589,0,0.325
0.583,0.845,0,0.703,0.289,0,0.279
0.268,0.495,0.5,0.267,0.559,0,0.324
0.771,0.275,0,0.304,0.37,0.5,0.345
0.349,0.328,0.5,0.162,0.073,0.5,0.428
0.28,0.542,0,0.379,0.299,0,0.317
0.225,0.638,0,0.195,0.111,0,0.369
0.357,0.447,0,0.342,0.225,0.5,0.347
0.319,0.581,0.5,0.093,0.284,0.5,0.421
0.328,0.003,0,0.395,0.134,0.5,0.363
0.15,0.274,0.5,0.039,0.08,0.5,0.497
0.101,0.309,0.5,0.467,0.404,0.5,0.323
0.826,0.244,0,0.422,0.036,0.5,0.348
0.552,0.084,0,0.148,0.585,0,0.356
0.332,0.584,0.5,0.343,0.38,0,0.317
0.361,0.504,0,0.508,0.544,0,0.288
0.334,0.28,0.5,0.088,0.139,0.5,0.45
0.046,0.199,0.5,0.525,0.128,0.5,0.34
0.185,0.239,0.5,0.572,0.426,0.5,0.299
0.118,0.316,0.5,0.319,0.686,0,0.316
0.347,0.288,0.5,0.177,0.107,0.5,0.421
0.348,0.142,0.5,0.11,0.658,0,0.362
0.131,0.285,0,0.441,0.503,0.5,0.318
0.469,0.495,0,0.449,0.424,0,0.304
0.411,0.441,0,0.162,0.402,0,0.354
0.593,0.468,0,0.114,0.433,0.5,0.376
0.543,0.582,0,0.551,0.512,0,0.289
0.537,0.508,0.5,0.003,0.173,0.5,0.445
0.374,0.569,0,0.233,0.065,0.5,0.383
0.447,0.252,0,0.409,0.288,0.5,0.334
0.193,0.432,0,0.432,0.469,0,0.301
0.155,0.044,0.5,0.197,0.047,0.5,0.453
0.402,0.536,0,0.62,0.562,0,0.276
0.103,0.788,0.5,0.352,0.114,0,0.336
0.429,0.318,0.5,0.225,0.237,0.5,0.384
0.394,0.495,0,0.397,0.221,0,0.321
0.228,0.713,0.5,0.185,0.247,0,0.363
0.027,0.345,0.5,0.265,0.274,0.5,0.4
0.009,0.23,0.5,0.226,0.441,0,0.369
0.386,0.264,0.5,0.256,0.329,0.5,0.371
0.679,0.152,0,0.654,0.61,0,0.295
0.488,0.104,0.5,0.371,0.273,0.5,0.349
0.345,0.426,0.5,0.476,0.428,0,0.299
0.448,0.072,0.5,0.039,0.389,0.5,0.436
0.032,0.296,0,0.454,0.145,0.5,0.349
0.028,0.132,0.5,0.367,0.26,0.5,0.377
0.035,0.462,0,0.606,0.311,0,0.283
0.11,0.459,0.5,0.414,0.365,0,0.315
0.577,0.192,0,0.546,0.008,0.5,0.331
0.247,0.381,0.5,0.131,0.4,0,0.376
0.258,0.244,0.5,0.327,0.27,0.5,0.366
0.193,0.295,0.5,0.325,0.029,0.5,0.394
0.245,0.352,0.5,0.082,0.223,0.5,0.449
0.359,0.464,0.5,0.295,0.319,0,0.335
0.361,0.154,0,0.323,0.109,0.5,0.374
0.227,0.127,0.5,0.045,0.19,0.5,0.479
0.673,0.202,0,0.121,0.733,0,0.347
0.232,0.459,0.5,0.189,0.414,0.5,0.387
0.42,0.724,0,0.387,0.525,0,0.298
0.032,0.078,0.5,0.097,0.406,0.5,0.457
0.338,0.647,0.5,0.315,0.473,0,0.314
0.426,0.233,0.5,0.225,0.463,0,0.346
0.223,0.538,0,0.485,0.604,0,0.283
0.454,0.414,0,0.35,0.263,0.5,0.341
0.408,0.511,0,0.617,0.037,0,0.301
0.158,0.453,0,0.539,0.245,0,0.298
0.633,0.736,0,0.287,0.262,0,0.329
0.229,0.097,0.5,0.399,0.498,0,0.32
0.603,0.181,0,0.441,0.276,0,0.326
0.243,0.439,0.5,0.06,0.516,0,0.383
0.244,0.309,0,0.574,0.608,0,0.28
0.432,0.388,0.5,0.147,0.069,0.5,0.423
0.052,0.613,0.5,0.059,0.095,0,0.441
0.035,0.149,0.5,0.505,0.526,0.5,0.313
0.189,0.097,0.5,0.327,0.245,0.5,0.38
0.123,0.074,0.5,0.537,0.705,0,0.288
0.68,0.162,0,0.22,0.215,0.5,0.378
0.683,0.253,0,0.546,0.67,0,0.299
0.408,0.71,0,0.428,0.277,0,0.305
0.088,0.471,0.5,0.23,0.336,0,0.362
0.166,0.446,0.5,0.411,0.484,0,0.306
0.47,0.199,0,0.287,0.003,0.5,0.386
0.304,0.422,0,0.469,0.256,0,0.31
0.013,0.18,0.5,0.027,0.799,0,0.396
0.706,0.294,0,0.405,0.422,0,0.323
0.432,0.091,0.5,0.153,0.296,0.5,0.409
0.241,0.436,0,0.915,0.621,0,0.249
0.125,0.246,0.5,0.32,0.55,0,0.328
0.312,0.464,0.5,0.198,0.428,0,0.349
0.156,0.64,0,0.632,0.266,0,0.278
0.548,0.578,0,0.367,0.21,0.5,0.333
0.276,0.127,0,0.478,0.633,0,0.297
0.55,0.052,0,0.114,0.104,0.5,0.427
0.117,0.212,0.5,0.661,0.215,0,0.293
0.137,0.362,0.5,0.349,0.522,0,0.319
0.602,0.148,0,0.574,0.391,0.5,0.308
0.698,0.527,0,0.578,0.508,0,0.295
0.506,0.303,0.5,0.151,0.489,0,0.353
0.445,0.431,0,0.545,0.331,0,0.299
0.245,0.113,0.5,0.22,0.245,0.5,0.408
0.082,0.538,0.5,0.375,0.152,0,0.338
0.562,0.209,0,0.476,0.341,0.5,0.321
0.563,0.071,0.5,0.139,0.407,0,0.37
0.461,0.327,0,0.419,0.3,0.5,0.328
0.432,0.223,0.5,0.216,0.435,0.5,0.371
0.319,0.523,0,0.27,0.158,0.5,0.37
0.004,0.332,0.5,0.546,0.311,0.5,0.315
0.608,0.438,0,0.52,0.313,0,0.307
0.156,0.458,0.5,0.539,0.199,0.5,0.315
0.476,0.257,0,0.367,0.251,0,0.333
0.446,0.257,0,0.26,0.26,0.5,0.368
0.273,0.327,0,0.512,0.24,0.5,0.318
0.386,0.385,0.5,0.489,0.044,0.5,0.333
0.348,0.338,0.5,0.338,0.095,0.5,0.37
0.442,0.272,0,0.168,0.109,0.5,0.407
0.848,0.111,0,0.314,0.502,0,0.34
0.664,0.133,0,0.41,0.687,0,0.314
0.487,0.401,0,0.068,0.65,0,0.355
0.487,0.483,0,0.456,0.233,0.5,0.32
0.382,0.755,0,0.105,0.431,0,0.353
0.106,0.207,0.5,0.416,0.475,0.5,0.333
0.163,0.203,0.5,0.306,0.773,0,0.316
0.189,0.469,0.5,0.113,0.478,0,0.374
0.255,0.591,0.5,0.465,0.228,0,0.307
0.568,0.615,0,0.507,0.208,0,0.307
0.246,0.131,0.5,0.094,0.023,0.5,0.479
0.097,0.054,0,0.75,0.221,0.5,0.292
0.01,0.438,0.5,0.479,0.285,0.5,0.33
0.004,0.282,0.5,0.445,0.874,0,0.285
0.388,0.444,0.5,0.271,0.369,0,0.336
0.243,0.293,0.5,0.372,0.455,0,0.32
0.644,0.42,0,0.115,0.202,0.5,0.394
0.543,0.675,0,0.748,0.127,0,0.285
0.5,0.51,0,0.298,0.426,0,0.324
0.783,0.265,0,0.547,0.222,0.5,0.321
0.514,0.34,0,0.352,0.397,0.5,0.333
0.635,0.682,0,0.324,0.613,0,0.308
0.334,0.321,0.5,0.16,0.086,0.5,0.429
0.629,0.253,0,0.484,0.181,0.5,0.328
0.291,0.648,0.5,0.6,0.738,0,0.263
0.422,0.29,0.5,0.239,0.469,0.5,0.36
0.315,0.603,0,0.437,0.266,0,0.307
0.163,0.309,0,0.599,0.63,0,0.275
0.609,0.273,0,0.435,0.14,0,0.331
0.226,0.433,0,0.477,0.459,0,0.295
0.445,0.356,0,0.333,0.636,0,0.312
0.307,0.415,0,0.324,0.576,0,0.313
0.047,0.273,0.5,0.347,0.345,0.5,0.366
0.301,0.214,0.5,0.14,0.221,0.5,0.428
0.361,0.43,0.5,0.265,0.555,0,0.325
0.171,0.038,0.5,0.456,0.022,0.5,0.369
0.14,0.263,0.5,0.433,0.046,0.5,0.365
0.101,0.434,0.5,0.597,0.115,0,0.3
0.202,0.363,0.5,0.178,0.241,0,0.382
0.593,0.264,0.5,0.027,0.02,0.5,0.46
0.419,0.054,0.5,0.303,0.763,0.5,0.331
0.14,0.493,0.5,0.08,0.276,0,0.408
0.211,0.265,0,0.448,0.625,0,0.296
0.394,0.256,0,0.067,0.405,0.5,0.413
0.342,0.382,0,0.828,0.158,0,0.277
0.42,0.375,0.5,0.36,0.16,0,0.337
0.235,0.762,0.5,0.538,0.338,0,0.284
0.008,0.544,0.5,0.13,0.631,0,0.366
0.469,0.65,0.5,0.291,0.513,0,0.314
0.192,0.606,0.5,0.163,0.292,0,0.371
0.062,0.428,0.5,0.265,0.385,0,0.351
0.357,0.212,0.5,0.446,0.341,0.5,0.327
0.113,0.168,0.5,0.418,0.584,0,0.31
0.634,0.35,0,0.386,0.273,0.5,0.334
0.317,0.118,0,0.418,0.558,0.5,0.321
0.219,0.367,0.5,0.241,0.361,0,0.353
0.308,0.578,0.5,0.379,0.163,0.5,0.345
0.201,0.427,0,0.228,0.267,0,0.356
0.236,0.591,0.5,0.046,0.253,0,0.408
0.177,0.364,0,0.312,0.297,0.5,0.361
0.626,0.408,0,0.529,0.671,0,0.293
0.146,0.019,0.5,0.365,0.518,0.5,0.348
0.029,0.569,0.5,0.591,0.566,0,0.27
0.46,0.255,0,0.526,0.181,0.5,0.321
0.374,0.462,0.5,0.104,0.605,0,0.354
0.275,0.201,0.5,0.334,0.645,0,0.317
0.245,0.273,0.5,0.608,0.726,0,0.273
0.227,0.533,0.5,0.127,0.224,0.5,0.427
0.613,0.371,0,0.259,0.052,0.5,0.374
0.517,0.415,0.5,0.209,0.098,0.5,0.392
0.413,0.524,0.5,0.275,0.159,0,0.347
0.281,0.51,0,0.647,0.369,0,0.279
0.111,0.119,0.5,0.484,0.435,0.5,0.323
0.206,0.541,0,0.556,0.38,0,0.285
0.493,0.379,0,0.468,0.434,0,0.305
0.406,0.213,0,0.407,0.379,0.5,0.33
0.549,0.688,0,0.462,0.157,0,0.311
0.304,0.463,0.5,0.401,0.467,0,0.307
0.469,0.297,0,0.33,0.686,0,0.312
0.208,0.595,0.5,0.311,0.044,0.5,0.383
0.354,0.397,0,0.033,0.575,0,0.374
0.173,0.011,0.5,0.285,0.238,0.5,0.399
0.17,0.313,0,0.665,0.225,0.5,0.295
0.576,0.151,0,0.103,0.354,0,0.379
0.514,0.321,0,0.368,0.217,0.5,0.343
0.411,0.628,0,0.744,0.242,0,0.277
0.357,0.005,0.5,0.244,0.551,0.5,0.366
0.308,0.234,0,0.386,0.472,0,0.316
0.186,0.503,0.5,0.567,0.264,0.5,0.301
0.175,0.573,0.5,0.146,0.561,0,0.354
0.546,0.145,0,0.522,0.527,0,0.305
0.202,0.231,0.5,0.214,0.438,0.5,0.388
0.508,0.523,0,0.207,0.317,0,0.346
0.247,0.2,0.5,0.138,0.058,0.5,0.455
0.228,0.358,0.5,0.465,0.337,0,0.309
0.374,0.284,0,0.321,0.629,0,0.315
0.149,0.269,0.5,0.627,0.336,0.5,0.294
0.566,0.563,0,0.589,0.043,0,0.307
0.396,0.627,0,0.573,0.151,0,0.297
0.478,0.29,0,0.022,0.194,0.5,0.441
0.234,0.007,0.5,0.636,0.009,0.5,0.325
0.721,0.293,0,0.658,0.276,0,0.305
0.086,0.373,0.5,0.46,0.257,0,0.318
0.253,0.25,0.5,0.349,0.515,0,0.321
0.976,0.058,0,0.548,0.246,0.5,0.333
0.127,0.278,0.5,0.499,0.364,0.5,0.318
0.282,0.244,0,0.533,0.611,0.5,0.294
0.221,0.527,0,0.511,0.311,0,0.296
0.609,0.397,0,0.258,0.222,0.5,0.36
0.117,0.376,0.5,0.114,0.283,0.5,0.443
0.158,0.476,0.5,0.296,0.143,0.5,0.386
0.027,0.12,0.5,0.1,0.279,0.5,0.47
0.292,0.729,0.5,0.34,0.834,0,0.288
0.476,0.21,0,0.498,0.197,0.5,0.326
0.327,0.259,0,0.454,0.253,0.5,0.329
0.306,0.01,0,0.592,0.371,0.5,0.307
0.636,0.388,0,0.259,0.05,0,0.36
0.076,0.213,0.5,0.314,0.117,0.5,0.402
0.019,0.366,0.5,0.44,0.391,0.5,0.333
0.636,0.183,0,0.178,0.134,0.5,0.395
0.439,0.002,0,0.573,0.307,0.5,0.315
0.142,0.073,0.5,0.187,0.05,0.5,0.456
0.125,0.429,0.5,0.031,0.298,0.5,0.47
0.09,0.068,0,0.625,0.319,0.5,0.305
0.142,0.207,0.5,0.137,0.201,0.5,0.449
0.324,0.129,0,0.432,0.113,0.5,0.35
0.402,0.483,0,0.875,0.313,0,0.268
0.496,0.295,0.5,0.078,0.391,0.5,0.409
0.472,1.008,0,0.277,0.24,0,0.321
0.206,0.232,0.5,0.076,0.623,0.5,0.414
0.472,0.608,0,0.318,0.024,0,0.343
0.299,0.227,0.5,0.29,0.484,0.5,0.354
0.204,0.187,0.5,0.363,0.305,0.5,0.358
0.471,0.444,0.5,0.276,0.381,0,0.332
0.388,0.373,0.5,0.416,0.316,0.5,0.328
0.067,0.418,0.5,0.328,0.556,0,0.321
0.165,0.45,0,0.474,0.443,0,0.296
0.117,0.438,0.5,0.036,0.554,0,0.397
0.356,0.575,0,0.195,0.223,0.5,0.381
0.304,0.016,0.5,0.322,0.416,0.5,0.36
0.259,0.132,0,0.6,0.353,0.5,0.303
0.112,0.276,0.5,0.185,0.363,0,0.379
0.495,0.372,0.5,0.001,0.295,0.5,0.442
0.229,0.063,0,0.458,0.195,0.5,0.344
0.5,0.144,0,0.366,0.186,0.5,0.353
0,0.361,0.5,0.07,0.313,0.5,0.47
0.292,0.157,0.5,0.428,0.419,0.5,0.329
0.253,0.383,0,0.49,0.472,0,0.295
0.122,0.533,0,0.549,0.433,0,0.282
0.303,0.233,0.5,0.264,0.193,0,0.364
0.642,0.339,0,0.6,0.253,0.5,0.307
0.531,0.693,0.5,0.247,0.52,0,0.319
0.917,0.437,0,0.157,0.582,0,0.346
0.181,0.489,0,0.556,0.375,0,0.287
0.514,0.422,0,0.444,0.474,0.5,0.31
0.203,0.017,0.5,0.279,0.036,0.5,0.422
0.544,0.415,0.5,0.052,0.65,0,0.356
0.324,0.232,0,0.257,0.15,0.5,0.387
0.419,0.264,0.5,0.163,0.197,0.5,0.41
0.393,0.111,0,0.226,0.112,0.5,0.401
0.539,0.202,0,0.38,0.599,0,0.315
0.405,0.494,0.5,0.352,0.25,0.5,0.343
0.311,0.565,0,0.165,0.047,0,0.382
0.389,0.191,0.5,0.073,0.233,0.5,0.442
0.462,0.18,0.5,0.24,0.196,0,0.365
0.242,0.103,0,0.443,0.344,0.5,0.333
0.338,0.338,0,0.246,0.331,0,0.347
0.309,0.51,0,0.258,0.839,0,0.305
0.448,0.43,0,0.65,0.008,0.5,0.307
0.304,0.026,0.5,0.222,0.235,0.5,0.408
0.356,0.242,0,0.033,0.344,0,0.402
0.212,0.389,0.5,0.466,0.361,0.5,0.319
0.092,0.076,0.5,0.334,0.347,0,0.352
0.206,0.436,0.5,0.283,0.249,0.5,0.377
